Class,Data
-1,"Like cho bac. Tui la nan nhan, ONG NGOAI Z3 cua tui mua duoc tron 1 nam. gio da liet (duong) man hinh tai vung cam ung thanh cong cu nhanh. De nguyen trang xai thi tam duoc nhung rat bat tien vi khong the keo xuong thanh cong cu nhanh khi dang o man hinh doc. Thay man hinh thi chi phi khong mem chut nao cong them cao giac bat an!. Chia tay So ny tu day!"
-1,"Thiet ke gi the nay, thoi roi Sony mat chat that roi, nhin nhu hang nao khac chu khong phai Sony nua."
-1,Trong giong obi nhi. Phan du tren va duoi man hinh qua nhieu vay ma con them phim ao tron man hinh nua.KHONG XUNG LAM FLAGSHIP.
-1,"Xin chuc mung, sony da buoc duoc mot chan ra khoi cuoc dua smartphone. Het thoi net nhu sony roi. Du bao tuong lai gan se khong con thuong hieu dien thoai ten la sony nua."
-1,Toi so Sony lam roi
-1,"tren duoi man hinh day nhu vay thi thua, sony qua bao thu"
-1,Qua xau
-1,Mau nao tot nhat hien dai nhat cung khong bang Iphone 3 cua apple
-1,Cung dep nhung hang china khong thich
-1,"Dep vai, tiec la do TQ . Ca doi nay no khong co co hoi de minh so huu roi :D"
-1,Moi duoc dung o cam da nang Xiaomi. Cam nhan that vong voi gia hon 200k
-1,Dang hay cho toi khi doc den Pin  .  Khong hieu sao con may to the lai nhet vien pin dung luong ty xiu vao.
-1,Pin yeu the thi khong on voi may 6' roi. Tha bo them tien mua Galaxy A9 pro
-1,MAN HIINH 6 inch pin 2700 mAh ?? chac phai ke ke cuc pin du phong !
-1,"Man hinh 6in ma pin 2700mAh, bo tay voi thiet ke cua Sony."
-1,"Vien cang mong cang kho su dung, cam tren tay ma cu nhu sap tuot mat vay"
-1,"Thiet ke thi dep nhung pin kem, hieu nang cung lom, con chip helio p10 nay rat lom, diem CPU va gpu deu lom, neu duoc trang bi chip snapdragon 652 thi ngon qua"
-1,"Nhin cung thich ma ngan 2 thu: pin qua it   chip MTK hichic (toi khong ranh chip, nhung nghe hang Dai Loan gia re hoi ngai, bi Asus, Acer so roi)"
-1,Pin the la kg mua
-1,Man hinh to ma pin yeu vay chac ca ngay sac pin hoai
-1,"Mau sony Z Untral truoc day phien ban 2, moi toi pin + cau hinh khong thay doi ngang tam cac dong may hien tai"
-1,"2 hang bao mat so 1, no so1 va cung Rot gia so 1. Vang, chi co the la BB va van chi co the la BPhone !"
-1,"May ai cam nhan duoc su tinh te va dang cap khi cam 1 chiec BB voi ban phim Qwerty. Nhung cong nghe thi luon luon cai tien va phat trien va do cung la cai ma BB da khong lam duoc, va ho con mat luon ca chinh kien cua minh khi chay theo mang Full Touch va lam mat di cai truyen thong."
-1,Ban phim vuot hoc hoi tu samsung ok het nhe! Minh chua xai bb full cam ung nen khong ro nhung q10 xai roi thi qua that chang lam duoc j nhieu ngoai nghe goi. Luot web dung trinh duyet cua bb van bi do.
-1,"Bb10 ban phim (q5, q10, q20) duoc danh gia la khong tien bang 99xx"
-1,Chi 1 nhan xet: xau te!Con kha nang bao mat cao hay thap con tuy nguoi su dung.
-1,Khong may nguoi dung can phai co bao mat nhieu nhu vay. Nhung nguoi khong can nhieu gap may lan so nguoi can. Co the da di sai huong ....
-1,mat ban sac qua BB oi!
-1,"Yeu BlackBerry cung chi o he dieu hanh, ban phim... bo hai cai nay thi khong con gia tri cua no nua, em nay bo cai chu BlackBerry phia truoc va cho vao man hinh may cai phim cam ung...nhu loat smartphones re tien cua anh TQ... ong CEO Chen nay dang muon trung quoc thau tom BlackBerry nen moi the nay..."
-1,"Bao mat nhat the gioi nhung may cua em thi chi co vao mang doc bao thi can gi nhat the gioi va da so nguoi dung cung vay, muon bao mat thi tot hon het la dung con 1100"
-1,Ngay tan cua BB da den
-1,"Haiz, bao mat de lam gi? Trong khi phan lon nguoi tieu dung pho thong can den la ngon, bo va re, dang cho cap nhat OS 10.3.3 cho con Z30 ma da leo cay ca thang roi, co ai nhu tui khong?"
-1,giong dien thoai Trung Quoc ghe
-1,Gan qua! Dam tu xung bao nhat TG. BB tuoi gi co chu? Cho len sao Hoa bay gio hyhy
-1,BB nay ra gia 3-3.5tr co le moi cam thay shock chu gia nay thi shoot luon.
-1,"SE tiep a ? kha nang "" SE E "" la rat cao !"
-1,toi khong hieu nhung nguoi dung iphone nghi gi.1 cai dien thoai voi cau hinh pho thong ma gia ban tren troi.thiet ke thi sau hon may con may tq.the ma cu cho la dang cap nay no.dang cap gi ma chi co 1-2 chuc trieu vay .co re qua khong
-1,"That vong, cam giac moi thu lam nen IP da that su ra di theo ong Steven Jobs."
-1,Nam sau moi ra man hinh cong tran vien thi co ma an sai cua SS a. That vong
-1,Cam bien van tay em say xin bi vo di vao xem het tin nhan voi tai khoan ngan hang con bao nhieu. Buoc dot pha cong nghe qua toi te. Gio con 6s em dung chang khac nao ip5
-1,"Samsung galaxy s6 dung dung 1 nam 10 ngay la bi chet man hinh, tuong minh xui hoa ra khi dem xuong trung tam bao hanh gap toan khach bi loi man hinh, co ca s7 nua. Vinh biet samsung tu day"
-1,"Vay ma noi Apple, Sam cung can y tuong thiet ke roi. :))"
-1,neu ma 5.8 thi to qua
-1,"Qua that vong, nhung nguoi phat trien iphone dung la da het y tuong."
-1,Y tuong thiet ke Iphone cua ep-po lui tan! Qua ngheo!
-1,K hieu sao toi thay xau that iPhone 6 con dep hon
-1,"Co ai thay no con xau hon may dien thoai cua Trung Quoc khong ??? Du la se co thanh vao comment, xau xau nhung doanh thu van cao, nen tra loi luon, hay doi di roi biet."
-1,Qua xau
-1,So voi dan em 5s thi thua xa.
-1,"That tuyet! Cai dien thoai the hien dang cap,cai dien thoai dan dau xu the cong nghe,cai dien thoai cua tuong lai. That tuyet! Xau ben vung"
-1,Cang ngay cang xau va nham
-1,"Toi su dung iphone tu khi moi ra cho den nay.Va cho den hom nay toi buoc long phai chuyen qua samsung s7 edge vi thiet ke man hinh cong doc dao, he dieu hanh android da duoc cai tiean muot ma hon.Toi cam thay iphone hien nay ve thiet kea khong co gi moi me hdh thi go bo buon te.Chon samsung s7 edge cho hop dong moi la mot lua chon toi cam thay hai long cho den nay!Chia tay apple iphone"
-1,Cuoc vui nao roi cung tan makApple can y tuong roi
-1,Dep te hai
-1,Doi ip8 vay
-1,Xau te hai
-1,Cai vien camera sau xau kinh khung ! That vong qua troi ! tha de cai camera loi nhu 6/6s thi con dep hon nhieu !
-1,"Neu iPhone 7 ma ntn thi chang co gi goi la dot pha hay doi moi o day ca. Minh rat yeu thich cam ung cua Apple vi n rat muot va da tro thanh thuong hieu. Nhung voi thiet ke ntn va muc gia qua cao so voi chat luong minh se quay sang su dung samsung, tuy co cam ung khong muot bang nhung moi thu khac n deu vuot troi ke ca kieu dang ben ngoai."
-1,"Mua 6s phan cung manh hon nhieu, con chay muot duoc 2- 3 nam nua. Mua 6 bay gio phi tien, khong re hon duoc bao nhieu."
-1,"Neu dung the thi toi se tam chuyen xai samsung xem sao, nam nao cung mua iphone nhung nhin thiet ke nay thay apple nhu dang hiep dam nhung khach hang trung thanh cua minh"
-1,Ngay tan cua Samsung!
-1,Ngoai hinh cua em ay  XAU QUA
-1,khong bang cai dien thoai china. nhin nhu deo them cai kieng boi vay hoc them htc sony di
-1,"Qua binh thuong nuon, Dien thoai bay gio da so deu co!?!"
-1,Cu nghi note 7 toi se co camera 4k :(
-1,"Thay chanh long qua, mot thoi dinh dam nay con dau - Bphone."
-1,Nho
-1,Tui so nhat la Lg G3 G4 dung trong mong gi tui ung ho Lg nua. Benh dot tu cua Lg la am anh cua anh em tren dien dan va trong do co toi.
-1,"Dot pha cua Iphone: vi tri dai angten duoc bo tri lai, vi dai qua, :3"
-1,Vang siu pham lan mat tam sau 1 nam khong ban duoc hang gio noi ra chac cha may nguoi biet bphone la gi
-1,Chiec sony xau da man
-1,"Truoc gio xai toan iphone, nhung gio thay nan. Muon doi sang Sam, ma hong anh Nokia."
-1,Moi nguoi dung mua LG . Minh mua LG G2 10t duoc 2 nam moi len doi s7e . Cho anh trai con G2 dung chua duoc 2 thang thi liet cam ung. Mang tieng qua.
-1,Ban vut cai dien thoai do di . Iphone la chua do nhieu benhCho i7 ra mua moi luon xai cho da
-1,May minh cung gap loi lau lau het pin la tat may luon. Dem ra bao hanh ho po tay ban.
-1,"Sap het thoi roi, cai cam giam sung suong khi cam iphone 4 chac khong bao gio tro lai duoc."
-1,"xau te, thieu sang tao"
-1,Thiet ke thua Xiaomi Mi5.
-1,"The he iPhone 7 roi den 7s cung se y kieu nay thoi, khong dep bang iPhone 6!"
-1,ban sai qua ios voi android se ro nhe.cai dien thoai andoid 10 trieu dung 1 nam la do do dung ngan nhu con dan :D
-1,khong choi pohonne 5-6-7 het thoi roi
-1,Lai sap giong Nokia roi. Len dinh roi xuong doc. Do la quy luat thoi.
-1,Chu ki hung thinh cua iphone da qua.
-1,Dang dung 6 plus nhung den cai ghi am cuoc goi cung kho nua. Buon.
-1,Toi khi do ra duong thay mot so nguoi mat khac thuongbay gio chua ra thi ham ho lam toi khi mua ve se thay bat tien khi ai deo kinh ram va su dung trong bong toi
-1,"phai lam sang man hinh, rui vuot len, luc do may moi quet...tan 3 buoc...lau hon van tay (sang man hinh rui cham vao la unclock)."
-1,Iphone ngay cang tro nen nhat nheo
-1,Apple het y tuong cho iphone. Van dam chan tai cho.
-1,"tu 6 len 6s co khac gi dau, bay gio khong le giong tiep"
-1,"thoi hen iphone vao nam sau nhe. Nam nay van loi ra, nen that bai roi."
-1,iphone cung can y tuong roi
-1,Co the khong gay nen con sot nhu nhung the he truoc
-1,Get ss
-1,Minh moi mua con wikhong sai vua het bao hanh la loi phan men dua ra tiem sua nhung ho bao thay mai het 3 cu gio moi bit tien nao cua nay.
-1,"Cau hinh nay ma pin 1800 thi xin thua, dien thoai di toi dau sac theo toi do, tien nao cua do khong co chuyen re dep ben cho bn xai dau nha."
-1,Android ma RAM 1G thi thoi roi. Luc test thu nghiem hay khi moi mo hop kiem tra o tiem thi con thay ngon ngon. Mang ve dung 1 tuan di roi thay cai canh kho so. RAM 1G thi chi co the la Windows phone thi may ra con on.
-1,"Thoi. Tien nao cua do. Mua cai dien thoai khung kim loai 2tr. Xai duoc 6 thang.. vien kim loai cong venh, bung ra. Nap vo thi ho. Loa nho lai them cai nhieu dien nua. Oi hoi han."
-1,Minh dinh cai Z2 bi vo man hinh va vo mat sau. Khon hieu chuc nang chong nuoc kieu gi ma moi rot vo nuoc 1 xiu ma do luon.
-1,"Oi gioi, the nay thi cung kem nhu iPhone thoi, SS xem lai danh hieu dan dau cong nghe di"
-1,"Chat cua SS, lam ra nhung tinh nang thua thai de r tit ngoi"
-1,Thua cay S7 thuong cua minh.
-1,S7 that vong qua
-1,May nhin tho qua
-1,"Kieu dang xau, na na nhau giua cac dong may Trung Quoc (Huwei, Xiaomi, Meizu...), toi cho rang do la mot thiet ke RE TIEN !"
-1,chac la snap 820 giong Bphone 2.
-1,Minh hoi ghet Samsung khi cho Viet Nam dung chip Exynos. Dung hang xach tay thi khong yen tam
-1,"Vang, Apple da giai quyet xong nguy co dung sac deu vua sac vua nghe nhac bi dien giat. Va toi xin phep khong dung iphone 7 vi may cai tai nghe cua toi khong cam duoc vao cong lightning :D."
-1,Nhin cai tai nghe cu chuoi qua
-1,it hom co headphone jack - lightning converter lam cho iphone7 them cong kenh.
-1,Lai mat them mot luong khach hang roi
-1,Vói cái tai nghe di kèm của Iphone thì mong gì chát luọng am thanh tang :))
-1,Tang duoc chat luong am thanh thi da khong co chuyen de noi.
-1,"4G ben khongrea con rot len rot xuong. Khoi dau sao thay cai gi cung ram ro, roi tu tu thi...."
-1,Cho toi 3g van con chap chon 3g luc nhay xuong e
-1,hen gi gan day 3G tren may Tui cu nhu rua bo
-1,"Toc do thi tuyet voi nhung pin ngon kha nhanh (gap 3 lan 3G, chac do con it cot ang ten?), hy vong sau khi toi uu cau hinh mang thi tinh trang ton pin khong con thi moi dung duoc."
-1,Haizzz z cong nghe vien thong Viet nam cham hon nhieu may nuoc trong khu vuc va the gioiMong sao phat trien nhanh de nguoi dan duoc trai nghiem cong nghe cao theo kip nhung nuoc phat trien. !
-1,"Toi dung 4G o Ha Noi ma toan bi rot xuong 3G, chap chon. Ma cung cha nhanh hon la bao, khong on dinh bang 3G."
-1,Ben Nhat ma 4G cung cham thi dung noi VN.
-1,Mang danh tablet mà có 5.5 inch ai mà mua
-1,Thiet ke mat lung xau qua
-1,"Vói múc giá này toi chọn Zenfone Laser LTE, camera tót hon, thong só tuong duong, rẻ hon 1tr, và khong phải hàng Tq"
-1,"xau va yeu tham te, noi chung la tham hoa, chuc cty oppo VN mau dong cua"
-1,"Cung muc gia nay,neu dung hang Tq ta co rat nhieu may cua Xiaomi,Huapple watchei voi thong so cao gap ruoi den gap doi va chat luong thi da duoc kiem chung la tot.Tom lai la bo qua op bo."
-1,Cui lam
-1,Gia ao tuong. Bao hanh te. Quang cao day dac. Nen tranh xa may con nay
-1,Múc giá này toi thà chọn lg g4 cũ hoạc xiaomi note pro con ngon hon
-1,Oppo da thanh cong va duoc gioi tre yeu thich. Cang ve sau thi cang copy kieu dang cua apple. An tuong ve oppo ngay cang phai dan theo thoi gian. Dung co tao vo boc ben ngoai ma ben trong thi qua nham chan.1 tin do oppo thay loi muon noi
-1,"mua oppo tha mua mobistar ung ho thuong hieu viet, ngoai ra co xiaomi mi4"
-1,"nan voi cai gia, mua oneplus x ngon dep"
-1,"Oppo ao tuong gia tri voi nhung anh SS, SN, LG,... toi vo nhung trung tam dien thoai, chang bao gio mang den cai ten Oppo. Gia o tren noc."
-1,"4,49tr! Oppo dang bi hoang tuong khi trang bi cho chiec dien thoai nay mot cau hinh khong the tin noi! Van thay vui vi chua 1 lan dung Oppo!"
-1,"Mot thiet ke khong the xau hon,chao mung Apple ra nhap voi doi HTC,co phieu cua Apple se sut nhu chong chong tut sau khi Iphone 7 va IP7 Plus ra mat cho ma xem !"
-1,"IPHONE CANG NGAY CANG NHAM CHAN, TU THIET KE, CONG NGHE LUON DI SAU SAM SUNG,LG VA HTC"
-1,"Nut nay vo bo, nen them nut back tren man hinh thi tot"
-1,Neu thuc su day la IP7 thi doanh so se tut doc tham hai vi khong co gi moi ca ve kieu dang lan tinh nang.
-1,"Mat truoc dep, mat sau nhin xau de tien luon...."
-1,"ip7 day sao, xau du vay troi"
-1,"chan nhi, chang co j hay ca chang co ly do j de len doi em iphone 6 nay ca"
-1,"cu cho cho mai cuoi cung cang cho thi cang that vong .biet the lam con 5s cho roi ,vi minh van thich cai duong vien kim loai khoe khoan do hon chi tiec phan bao tren duoi qua to lam man hinh be xiu ma mat thi kem ."
-1,"Y tuong cua Iphone da can, chi con don phan cung thoi, tiec thay!"
-1,"Tron tuon tuot, khong dep"
-1,"vay thi minh cu tiep tuc voi 6 plus, cha viec gi phai phi xu khi thay doi chua tao su khac biet ro ret"
-1,Noi chung la cung het y tuong roi!
-1,Xau that
-1,Tim Cook dang no luc cai lui iPhone. Steve Jobs ma thay thiet ke nhu vay chac doi mo song day.
-1,Vang Tim Cook dang dan tu bo nhung di san dac trung khong the nham lan cua Iphone do Steve Jobs de lai
-1,Nut “quay lai” vo cung tien loi thi khong co nhung lai co nut “chuyen doi che do rung - chuong”. Co le Apple de dan nhan ra su ngo ngan.
-1,"xau khong ta noi, het nghi ra duoc mau de thiet ke roi."
-1,"Toi chang thay tuyet cho nao. Co smartphone cu khong dung mang di dap gap, chang dam cho chang dam ban nua ^^"
-1,"Htc moi ra to mom het gia, den luc khong ban duoc lai nhu kien con thu minh ha gia 1 nua kkkkkkk"
-1,"Sai lam cua HTC cu lap di lap lai la gia qua chat, lai ra sau cac doi thu... that chang hieu HTC sao khong nhan ra dieu do"
-1,"Dinh gia ban dau cho HTC10 cao qua, hay ban voi tri thuc thi se kha hon."
-1,Thay may bac ho hao mua em ay nhieu lam ma sao van e. Hay van hai long voi htc m7 giong nhu iphone 5s thay vi mua 6s.
-1,"phan cung HTC lam kha tot, chua ke cac sense kha ok, nhung gia thi tren troi, maketing qua kem"
-1,"man hinh to qua ma gia mac qua, cu lam con HTC 10 mini 4,5 inch gia phai chang minh mua ngay"
-1,Samsung ra may lia lia vay troi?k con co the nhan biet doi nao nua luon...k biet ra vay de lam chi vay troi?
-1,TRANH XA SAMSUNG. GIA LUON TREN TROI. CHAT LUONG THUA XA NOKIA LUMIA. NOKIA LUMIA LA SO 1. dung NOKIA xong moi thay tuyet voi. dang cap. muot ma. gap 100 lan samsung. gia may luon la gia tri that. GIA MAY SAMSUNG LA 10 THI CO 7 LA THUONG HIEU CON GIA TRI THAT CUA MAY SAMSUNG CHI LA 3/10.
-1,ban cua no nay cho ai nua troi
-1,"Ban Phim Vat Ly van o lai, va Blackberry phai ra di khoi thi truong 1 som 1 chieu thoi. Neu nhu Blackberry co Tai Chinh manh de Duy Tri thi hay cu tiep tuc theo duoi dieu ma so dong Ng Su Dung khong thich. Tai Chinh can kiet, ma BB khong co san pham Thuan Cam Ung Android de chay theo xu huong yeu thich cua so dong ng dung tren thi truong, chi co nuoc Ngoi cua Toi.Noi thuc, cai Ban Phim Vat Ly cua Blackberry da qua loi thoi, xuat hien tren chiec Smartphone khong phu hop, nhin tho thien khoi phai ban. Lam Kinh Doanh, muc dich chinh ngoai Chat Luong, con phai co chu trong so thich cua Khach Hang moi dem ve Doanh Thu. San pham san xuat ra, chi de dap ung cho thieu so ng dung, thi BB chuan bi Ban Than cho TQ 1 som, 1 chieu, voi gia nhu beo, la dieu kho tranh."
-1,Minh thi khong sao bo duoc cai ban phim VL nay. XH gio chuong cai hu vo nen ban phim ao hot nhung nhung nguoi theo truong phai Classic cung khong qua it!
-1,"Co cai thuong hieu cau hinh chua phai manh nhat ,het gia ngat troi e la phai thoi"
-1,trong khi san pham cua cac hang khac ngay cang hoan thien thi sp cua ong nay ngay cang chan. Priv la mot vi du dien hinh. Kieu gi cung pha san thoi
-1,"Ong BB khong te, nhung te la cac lanh doa cu ao tuong minh qua manh ma chet. Giam gia may va mo rong kenh ban hang nhu thien ha thi voi suc manh cua BB se song. Ao tuong suc manh ngong cuong gia tren troi, ban thi thu gon trong may cua hang op ep thi chi co be tac va ban cho TQ nhanh thoi."
-1,Noi chung thang em minh mua 1 cai sau 15 ngay trai nghiem da len duong ve voi chu cu chap nhan mat 15% gia tri may va them tien mua air 2
-1,thua ipad - nhat la dung sau 2 nam
-1,Lai khan goi theo tieng goi cua Nokia thoi... Windows phone gio tan lui qua roi.
-1,DOI IP 8 RA ROI MUA LUON CHO NO THAY DOI KIEU DANG CHU NHIN KIEU NAY CHAN QUA.....
-1,Muon mua mot cai nhung dat qua.
-1,"Cac che noi dien thoai zenfone la loai ngon - bo - re. Nhung rat tiec, dung 2 cai khong ua cai nao: Am thanh loa rat nho, pin nhanh het, dung duoc thoi gian ngan la may nong ran. He dieu hanh cai nhieu ung dung rieng cua hang nen khi so sanh voi may khac cung cau hinh thi co ve zenfone chay cham hon. Rat tiec, em se khong bao gio chon dien thoai cua ASUS nua, thong cam nha."
-1,Qua xau
-1,Classic gia cao qua.
-1,Noi that dung Classic chu yeu la kieu dang chu trai nghiem khong nhu ki vong
-1,"Dang da va dung Torch 9800, Z30 va PP, tu ngay chuyen sang CEO goc China, minh cam thay khong thoai mai lam, nay nghe tin mang di dong sap ngung thi du ho tro OS10 them 2 nam nua thi minh cung dang tim con nao thay the dan la vua.That tiec."
-1,"Minh thich xai hang nay,nhung sao no roi vao tay Trung Quoc ?Chac minh KHONG tu day."
-1,"Noi that chu neu bo giai doan ban z10 va q10 di, co le moi chuyen da khac roi. Classic gia cao trong khi do cau hinh ngang ngua Q10. Qua buon. May ong CEO bao thu...thay doi som thi co le khac roi. Tam biet 1 de che...(bold 9000, 9700,9780, 8800,8820, q10, classic, passport) . Qua hut hang."
-1,That tiec cho BB...chet vi qua bao thu !
-1,"Oi cai lung no thiet ke cu lan vai , du mat truoc dep qua . neu lung no mat kinh hay phang gia tam 300$ thi ngot . sau qua bb oi , du toi van dung 9780"
-1,"Cu nghe den iPhone la thay mui lam tien, phu kien chuyen doi rac roi, ket noi rat lang nhang"
-1,"Neu bo giac 3.5 la phan boi nguoi dung. Toi co 6 tai nghe cua apple, sennheiser, beats...deu dung giac 3.5. Neu bo thi toi phai mua dau chuyen, ton them tien va ruom ra. That bat cong, muon bo ip ghe"
